ItemID,Type,FloorPlan,Bed,Bath,SQFT,FloorPlanURL,Apartment,AvailableDate,RentRange,PropertyAddress,PropertyPhone,Website,CommunityAmenities,ApartmentAmenities,Specials
8453,2 Bedroom,DOUBLE NO. 6,2,2,"1,071",/dmslivecafe/3/546880/Double_No._6.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8454,2 Bedroom,DOUBLE NO. 7,2,2,"1,071",/dmslivecafe/3/546880/Double_No._7.jpg?quality=85?maxheight=245&scale=both&quality=50,3009,8/19/2021,"$3,447-$3,966","7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8455,2 Bedroom,DOUBLE NO. 8,2,2,982,/dmslivecafe/3/546880/Double No 8.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8456,2 Bedroom,DOUBLE NO. 9,2,2,963,/dmslivecafe/3/546880/Double No 9.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8457,2 Bedroom,PH NO. 10,2,2,"1,151",/dmslivecafe/3/546880/PH No 10.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8458,2 Bedroom,PH NO. 11,2,2,"1,257",/dmslivecafe/3/546880/PH No 11.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8459,2 Bedroom,PH NO. 12,2,2,"1,379",/dmslivecafe/3/546880/PH No 12.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8460,2 Bedroom,PH NO. 13,2,2,"1,385",/dmslivecafe/3/546880/PH_No._13.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8461,2 Bedroom,PH NO. 15,2,2,"1,215",/dmslivecafe/3/546880/PH_No._15.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8462,2 Bedroom,PH NO. 16,2,2,"1,287",/dmslivecafe/3/546880/PH No 16.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8463,2 Bedroom,PH NO. 17,2,2,"1,218",/dmslivecafe/3/546880/PH No 17.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8464,2 Bedroom,PH NO. 18,2,2,"1,278",/dmslivecafe/3/546880/PH_No._18.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
8465,2 Bedroom,PH NO. 19,2,2,"1,340",/dmslivecafe/3/546880/PH No 19.jpg?quality=85?maxheight=245&scale=both&quality=50,,,,"7025 East Via Soleri Drive, Scottsdale, AZ 85251",844.350.3308,https://broadstonewaterfront.com/,"Dedicated Resident High-Speed Wi-Fi in Common Areas;Exclusive Resident Lounge with Demonstration Kitchen, Pool Table & Coffee Bar;Two-Story Upscale Fitness Facility Complete with Precor® Preva® Equipment, Including:;Keiser® Spin Bike;AMT Motion® Trainer;Indoor Rowing Machine;VLT® Rope Trainer;Medicine Ball Rebounder;Free-Standing Heavy Bag;TRX® Single Mount;Ballet Barre;Laptops, iPads & Wi-Fi Printer Available for Resident Use;Direct Elevator Access to Personal Garage Parking;Climate-Controlled Interior Corridors & Interior Resident Storage Units;Boutique Pool & Spa Area with Deluxe, Poolside Cabanas with Televisions & Fans;High-End Gloster® Furniture;Dual Outdoor Grilling Facilities & Dining Spaces;Lush Landscaping & Water Features;Pet Friendly Community;Prime Location at Scottsdale Waterfront & Adjacent to Fashion Square Mall;Direct Access to Old Town Scottsdale Arts, Dining & Entertainment","Soaring 10-Foot Ceilings & 8-Foot Interior Doors;Personal Balconies & Patios with French Doors*;DuChateau® Hardwood Flooring in Penthouse Homes;High-End Karndean® Plank-Vinyl Flooring Throughout Unit;Interior Staircases in Penthouse Homes*;Crown Molding;GE® Energy Star® Front-Load Washers & GE® Electric Dryers;Pursuing LEED-H Certification;GE Profile™ Series Built-In Gas Cooktops;GE® Stainless-Steel Dishwashers, Counter-Depth Refrigerators, Ovens, Microwaves & Hoods;Avanti® Wine Refrigerators;42-Inch Dark-Wood Cabinets with Contemporary Nickel-Finish Hardware;2-Inch Quartz Countertops;Luxury Tile Backsplashes;Moen® Gooseneck Faucets & Single-Basin Under-Mount Sinks;Pendant Lighting Over Breakfast Bar;Authentic Maple-Shaker Hardwood Cabinet Doors;Garden-Style Soaking Tubs with Tile Surrounds;Tile Showers with Frameless Doors*;Moen® Faucets & Single-Basin Under-Mount Sinks;Spacious Walk-In Closets*;*In Select Apartment Homes",Up To 2 Weeks Free!
